count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus,freq
280,2019/11/24 23:30:42.967,8.179383,44.2877,476.5533,1,0,0,0.01662954
281,2019/11/24 23:30:42.984,8.179383,44.2877,476.5533,1,0,0,0.01662954
282,2019/11/24 23:30:43.0,8.180931,44.08907,476.4955,1,0,0,0.01662954
283,2019/11/24 23:30:43.17,8.180931,44.08907,476.4955,1,0,0,0.01662954
284,2019/11/24 23:30:43.34,8.180931,44.08907,476.4955,1,0,0,0.01662954
285,2019/11/24 23:30:43.51,8.276405,43.82487,476.5327,1,0,0,0.01662954
286,2019/11/24 23:30:43.67,8.276405,43.82487,476.5327,1,0,0,0.01662954
287,2019/11/24 23:30:43.83,8.276405,43.82487,476.5327,1,0,0,0.01662954
288,2019/11/24 23:30:43.100,8.53303,43.78036,476.457,1,0,0,0.01662954
289,2019/11/24 23:30:43.117,8.53303,43.78036,476.457,1,0,0,0.01662954
290,2019/11/24 23:30:43.134,9.263929,43.62361,476.4554,1,0,0,0.01662954
291,2019/11/24 23:30:43.151,9.263929,43.62361,476.4554,1,0,0,0.01662954
292,2019/11/24 23:30:43.167,9.263929,43.62361,476.4554,1,0,0,0.01662954
293,2019/11/24 23:30:43.184,10.18376,42.89718,476.4423,1,0,0,0.01662954
294,2019/11/24 23:30:43.201,10.18376,42.89718,476.4423,1,0,0,0.01662954
295,2019/11/24 23:30:43.216,10.18376,42.89718,476.4423,1,0,0,0.01662954
296,2019/11/24 23:30:43.233,10.68924,42.35396,476.5182,1,0,0,0.01662954
297,2019/11/24 23:30:43.250,10.68924,42.35396,476.5182,1,0,0,0.01662954
298,2019/11/24 23:30:43.266,10.68924,42.35396,476.5182,1,0,0,0.01662954
299,2019/11/24 23:30:43.283,10.64781,41.91068,476.6667,1,0,0,0.01662954
300,2019/11/24 23:30:43.300,10.64781,41.91068,476.6667,1,0,0,0.01662954
301,2019/11/24 23:30:43.316,10.64781,41.91068,476.6667,1,0,0,0.01662954
302,2019/11/24 23:30:43.333,10.64781,41.91068,476.6667,1,0,0,0.01662954
303,2019/11/24 23:30:43.349,10.35775,42.0227,476.8927,1,0,0,0.01662954
304,2019/11/24 23:30:43.367,10.35775,42.0227,476.8927,1,0,0,0.01662954
305,2019/11/24 23:30:43.383,10.35775,42.0227,476.8927,1,0,0,0.01662954
306,2019/11/24 23:30:43.399,10.46094,42.78083,476.7194,1,0,0,0.01662954
307,2019/11/24 23:30:43.416,10.46094,42.78083,476.7194,1,0,0,0.01662954
308,2019/11/24 23:30:43.433,10.46094,42.78083,476.7194,1,0,0,0.01662954
309,2019/11/24 23:30:43.449,10.9774,43.71629,476.3525,1,0,0,0.01662954
310,2019/11/24 23:30:43.467,10.9774,43.71629,476.3525,1,0,0,0.01662954
311,2019/11/24 23:30:43.483,10.9774,43.71629,476.3525,1,0,0,0.01662954
312,2019/11/24 23:30:43.500,11.73809,44.50681,476.0128,1,0,0,0.01662954
313,2019/11/24 23:30:43.517,11.73809,44.50681,476.0128,1,0,0,0.01662954
314,2019/11/24 23:30:43.532,12.15499,44.34021,476.0399,1,0,0,0.01662954
315,2019/11/24 23:30:43.548,12.15499,44.34021,476.0399,1,0,0,0.01662954
316,2019/11/24 23:30:43.565,12.15499,44.34021,476.0399,1,0,0,0.01662954
317,2019/11/24 23:30:43.583,12.36454,43.97351,476.2762,1,0,0,0.01662954
318,2019/11/24 23:30:43.598,12.36454,43.97351,476.2762,1,0,0,0.01662954
319,2019/11/24 23:30:43.615,12.36454,43.97351,476.2762,1,0,0,0.01662954
320,2019/11/24 23:30:43.631,12.2091,43.84003,476.429,1,0,0,0.01662954
321,2019/11/24 23:30:43.647,12.2091,43.84003,476.429,1,0,0,0.01662954
322,2019/11/24 23:30:43.665,12.2091,43.84003,476.429,1,0,0,0.01662954
323,2019/11/24 23:30:43.682,11.91029,43.41163,476.6051,1,0,0,0.01662954
324,2019/11/24 23:30:43.698,11.91029,43.41163,476.6051,1,0,0,0.01662954
325,2019/11/24 23:30:43.715,11.91029,43.41163,476.6051,1,0,0,0.01662954
326,2019/11/24 23:30:43.732,11.28302,42.95291,476.8672,1,0,0,0.01662954
327,2019/11/24 23:30:43.748,11.28302,42.95291,476.8672,1,0,0,0.01662954
328,2019/11/24 23:30:43.765,11.28302,42.95291,476.8672,1,0,0,0.01662954
329,2019/11/24 23:30:43.781,11.28302,42.95291,476.8672,1,0,0,0.01662954
330,2019/11/24 23:30:43.798,10.86037,43.17704,476.83,1,0,0,0.01662954
331,2019/11/24 23:30:43.815,10.86037,43.17704,476.83,1,0,0,0.01662954
332,2019/11/24 23:30:43.830,10.86037,43.17704,476.83,1,0,0,0.01662954
333,2019/11/24 23:30:43.846,11.27346,44.07965,476.3113,1,0,0,0.01662954
334,2019/11/24 23:30:43.864,11.27346,44.07965,476.3113,1,0,0,0.01662954
335,2019/11/24 23:30:43.880,11.27346,44.07965,476.3113,1,0,0,0.01662954
336,2019/11/24 23:30:43.897,12.21438,44.19548,475.7194,1,0,0,0.01662954
337,2019/11/24 23:30:43.913,12.21438,44.19548,475.7194,1,0,0,0.01662954
338,2019/11/24 23:30:43.930,12.21438,44.19548,475.7194,1,0,0,0.01662954
339,2019/11/24 23:30:43.946,12.26679,43.63902,475.5234,1,0,0,0.01662954
340,2019/11/24 23:30:43.964,12.26679,43.63902,475.5234,1,0,0,0.01662954
341,2019/11/24 23:30:43.980,12.26679,43.63902,475.5234,1,0,0,0.01662954
342,2019/11/24 23:30:43.998,11.68022,42.92669,475.5602,1,0,0,0.01662954
343,2019/11/24 23:30:44.14,11.68022,42.92669,475.5602,1,0,0,0.01662954
344,2019/11/24 23:30:44.29,11.02486,42.77341,475.7162,1,0,0,0.01662954
345,2019/11/24 23:30:44.46,11.02486,42.77341,475.7162,1,0,0,0.01662954
346,2019/11/24 23:30:44.63,11.02486,42.77341,475.7162,1,0,0,0.01662954
347,2019/11/24 23:30:44.80,10.84974,42.95548,475.8607,1,0,0,0.01662954
348,2019/11/24 23:30:44.96,10.84974,42.95548,475.8607,1,0,0,0.01662954
349,2019/11/24 23:30:44.113,10.84974,42.95548,475.8607,1,0,0,0.01662954
350,2019/11/24 23:30:44.129,10.94733,43.1333,475.9313,1,0,0,0.01662954
351,2019/11/24 23:30:44.146,10.94733,43.1333,475.9313,1,0,0,0.01662954
352,2019/11/24 23:30:44.163,10.94733,43.1333,475.9313,1,0,0,0.01662954
353,2019/11/24 23:30:44.179,10.94733,43.1333,475.9313,1,0,0,0.01662954
354,2019/11/24 23:30:44.196,11.08383,43.35375,475.8921,1,0,0,0.01662954
355,2019/11/24 23:30:44.213,11.08383,43.35375,475.8921,1,0,0,0.01662954
356,2019/11/24 23:30:44.228,11.08383,43.35375,475.8921,1,0,0,0.01662954
357,2019/11/24 23:30:44.245,11.30815,43.73495,475.6834,1,0,0,0.01662954
358,2019/11/24 23:30:44.262,11.30815,43.73495,475.6834,1,0,0,0.01662954
359,2019/11/24 23:30:44.278,11.30815,43.73495,475.6834,1,0,0,0.01662954
360,2019/11/24 23:30:44.295,11.35284,44.24224,475.4429,1,0,0,0.01662954
361,2019/11/24 23:30:44.312,11.35284,44.24224,475.4429,1,0,0,0.01662954
362,2019/11/24 23:30:44.328,11.35284,44.24224,475.4429,1,0,0,0.01662954
363,2019/11/24 23:30:44.345,11.27118,44.26716,475.3248,1,0,0,0.01662954
364,2019/11/24 23:30:44.362,11.27118,44.26716,475.3248,1,0,0,0.01662954
365,2019/11/24 23:30:44.378,11.27118,44.26716,475.3248,1,0,0,0.01662954
366,2019/11/24 23:30:44.395,11.05208,44.27938,475.2607,1,0,0,0.01662954
367,2019/11/24 23:30:44.411,11.05208,44.27938,475.2607,1,0,0,0.01662954
368,2019/11/24 23:30:44.427,11.05208,44.27938,475.2607,1,0,0,0.01662954
369,2019/11/24 23:30:44.445,10.92395,44.50168,475.2092,1,0,0,0.01662954
370,2019/11/24 23:30:44.461,10.92395,44.50168,475.2092,1,0,0,0.01662954
371,2019/11/24 23:30:44.478,10.81716,44.54901,475.2074,1,0,0,0.01662954
372,2019/11/24 23:30:44.494,10.81716,44.54901,475.2074,1,0,0,0.01662954
373,2019/11/24 23:30:44.511,10.81716,44.54901,475.2074,1,0,0,0.01662954
374,2019/11/24 23:30:44.526,10.47312,44.6721,475.1295,1,0,0,0.01662954
375,2019/11/24 23:30:44.543,10.47312,44.6721,475.1295,1,0,0,0.01662954
376,2019/11/24 23:30:44.560,10.47312,44.6721,475.1295,1,0,0,0.01662954
377,2019/11/24 23:30:44.577,10.47312,44.6721,475.1295,1,0,0,0.01662954
378,2019/11/24 23:30:44.593,10.17889,44.71167,474.9861,1,0,0,0.01662954
379,2019/11/24 23:30:44.609,10.17889,44.71167,474.9861,1,0,0,0.01662954
380,2019/11/24 23:30:44.626,10.17889,44.71167,474.9861,1,0,0,0.01662954
381,2019/11/24 23:30:44.643,10.29315,44.86713,474.7794,1,0,0,0.01662954
382,2019/11/24 23:30:44.659,10.29315,44.86713,474.7794,1,0,0,0.01662954
383,2019/11/24 23:30:44.676,10.29315,44.86713,474.7794,1,0,0,0.01662954
384,2019/11/24 23:30:44.693,10.66288,44.99368,474.4282,1,0,0,0.01662954
385,2019/11/24 23:30:44.708,10.66288,44.99368,474.4282,1,0,0,0.01662954
386,2019/11/24 23:30:44.725,10.66288,44.99368,474.4282,1,0,0,0.01662954
387,2019/11/24 23:30:44.742,10.75399,45.38124,474.0135,1,0,0,0.01662954
388,2019/11/24 23:30:44.759,10.75399,45.38124,474.0135,1,0,0,0.01662954
389,2019/11/24 23:30:44.775,10.75399,45.38124,474.0135,1,0,0,0.01662954
390,2019/11/24 23:30:44.792,10.5018,47.68921,473.3524,1,0,0,0.01662954
391,2019/11/24 23:30:44.808,10.5018,47.68921,473.3524,1,0,0,0.01662954
392,2019/11/24 23:30:44.825,10.5018,47.68921,473.3524,1,0,0,0.01662954
393,2019/11/24 23:30:44.841,9.822926,51.53929,472.8552,1,0,0,0.01662954
394,2019/11/24 23:30:44.859,9.822926,51.53929,472.8552,1,0,0,0.01662954
395,2019/11/24 23:30:44.875,9.822926,51.53929,472.8552,1,0,0,0.01662954
396,2019/11/24 23:30:44.892,9.046611,53.75633,472.5971,1,0,0,0.01662954
397,2019/11/24 23:30:44.907,9.046611,53.75633,472.5971,1,0,0,0.01662954
398,2019/11/24 23:30:44.924,8.999641,54.66138,472.2711,1,0,0,0.01662954
399,2019/11/24 23:30:44.941,8.999641,54.66138,472.2711,1,0,0,0.01662954
400,2019/11/24 23:30:44.957,8.999641,54.66138,472.2711,1,0,0,0.01662954
401,2019/11/24 23:30:44.973,8.999641,54.66138,472.2711,1,0,0,0.01662954
402,2019/11/24 23:30:44.991,8.492897,55.69248,471.8358,1,0,0,0.01662954
403,2019/11/24 23:30:45.7,8.492897,55.69248,471.8358,1,0,0,0.01662954
404,2019/11/24 23:30:45.24,8.492897,55.69248,471.8358,1,0,0,0.01662954
405,2019/11/24 23:30:45.40,8.045117,59.00356,471.2591,1,0,0,0.01662954
406,2019/11/24 23:30:45.57,8.045117,59.00356,471.2591,1,0,0,0.01662954
407,2019/11/24 23:30:45.73,8.045117,59.00356,471.2591,1,0,0,0.01662954
408,2019/11/24 23:30:45.90,7.857312,61.06577,470.6701,1,0,0,0.01662954
409,2019/11/24 23:30:45.107,7.857312,61.06577,470.6701,1,0,0,0.01662954
410,2019/11/24 23:30:45.123,7.857312,61.06577,470.6701,1,0,0,0.01662954
411,2019/11/24 23:30:45.141,7.695191,61.78749,470.5525,1,0,1,1.717404
412,2019/11/24 23:30:45.156,7.695191,61.78749,470.5525,1,0,1,1.717382
413,2019/11/24 23:30:45.173,7.695191,61.78749,470.5525,1,0,1,1.717397
414,2019/11/24 23:30:45.189,7.644039,63.41434,470.381,1,0,1,0.0163819
415,2019/11/24 23:30:45.207,7.644039,63.41434,470.381,1,0,1,0.01666927
416,2019/11/24 23:30:45.224,7.644039,63.41434,470.381,1,0,1,0.0166928
417,2019/11/24 23:30:45.239,7.563027,64.36808,470.1786,1,0,1,0.01660156
418,2019/11/24 23:30:45.255,7.563027,64.36808,470.1786,1,0,1,0.01646455
419,2019/11/24 23:30:45.272,7.563027,64.36808,470.1786,1,0,1,0.01633485
420,2019/11/24 23:30:45.288,7.0341,65.50533,469.9593,1,0,1,0.01661777
421,2019/11/24 23:30:45.305,7.0341,65.50533,469.9593,1,0,1,0.0165666
422,2019/11/24 23:30:45.322,7.0341,65.50533,469.9593,1,0,1,0.01657804
423,2019/11/24 23:30:45.339,6.649067,66.15761,469.7948,1,0,1,0.01662
424,2019/11/24 23:30:45.356,6.649067,66.15761,469.7948,1,0,1,0.01682599
425,2019/11/24 23:30:45.371,6.649067,66.15761,469.7948,1,0,1,0.01655483
426,2019/11/24 23:30:45.389,6.286559,68.18794,469.2921,1,0,1,0.01660983
427,2019/11/24 23:30:45.406,6.286559,68.18794,469.2921,1,0,1,0.01648998
428,2019/11/24 23:30:45.422,6.286559,68.18794,469.2921,1,0,1,0.0168581
429,2019/11/24 23:30:45.438,6.187253,68.0342,469.2532,1,0,1,0.01656691
430,2019/11/24 23:30:45.455,6.187253,68.0342,469.2532,1,0,1,0.0166057
431,2019/11/24 23:30:45.472,6.187253,68.0342,469.2532,1,0,1,0.01646709
432,2019/11/24 23:30:45.488,6.445421,64.30222,470.0021,1,0,1,0.01669534
433,2019/11/24 23:30:45.506,6.445421,64.30222,470.0021,1,0,1,0.0167853
434,2019/11/24 23:30:45.522,6.445421,64.30222,470.0021,1,0,1,0.01661333
435,2019/11/24 23:30:45.538,6.875747,57.98447,470.3703,1,0,0,0.01661333
436,2019/11/24 23:30:45.555,6.875747,57.98447,470.3703,1,0,0,0.01661333
437,2019/11/24 23:30:45.571,6.875747,57.98447,470.3703,1,0,0,0.01661333
438,2019/11/24 23:30:45.588,7.66254,50.7685,471.872,1,0,0,0.01661333
439,2019/11/24 23:30:45.604,7.66254,50.7685,471.872,1,0,0,0.01661333
440,2019/11/24 23:30:45.621,7.66254,50.7685,471.872,1,0,0,0.01661333
441,2019/11/24 23:30:45.637,8.286077,46.4187,472.0037,1,0,0,0.01661333
442,2019/11/24 23:30:45.654,8.286077,46.4187,472.0037,1,0,0,0.01661333
443,2019/11/24 23:30:45.670,8.286077,46.4187,472.0037,1,0,0,0.01661333
444,2019/11/24 23:30:45.687,8.760382,44.81147,471.9694,1,0,0,0.01661333
445,2019/11/24 23:30:45.705,8.760382,44.81147,471.9694,1,0,0,0.01661333
446,2019/11/24 23:30:45.720,8.760382,44.81147,471.9694,1,0,0,0.01661333
447,2019/11/24 23:30:45.737,8.489471,43.52239,471.844,1,0,0,0.01661333
448,2019/11/24 23:30:45.753,8.489471,43.52239,471.844,1,0,0,0.01661333
449,2019/11/24 23:30:45.771,8.489471,43.52239,471.844,1,0,0,0.01661333
450,2019/11/24 23:30:45.786,8.489471,43.52239,471.844,1,0,0,0.01661333
451,2019/11/24 23:30:45.804,8.528364,41.30826,471.9516,1,0,0,0.01661333
452,2019/11/24 23:30:45.820,8.528364,41.30826,471.9516,1,0,0,0.01661333
453,2019/11/24 23:30:45.837,8.869568,38.30074,472.2791,1,0,0,0.01661333
454,2019/11/24 23:30:45.852,8.869568,38.30074,472.2791,1,0,0,0.01661333
455,2019/11/24 23:30:45.868,8.869568,38.30074,472.2791,1,0,0,0.01661333
456,2019/11/24 23:30:45.886,8.969358,35.46004,472.2334,1,0,0,0.01661333
457,2019/11/24 23:30:45.902,8.969358,35.46004,472.2334,1,0,0,0.01661333
458,2019/11/24 23:30:45.919,8.969358,35.46004,472.2334,1,0,0,0.01661333
459,2019/11/24 23:30:45.936,9.134992,34.08905,472.2109,1,0,0,0.01661333
460,2019/11/24 23:30:45.953,9.134992,34.08905,472.2109,1,0,0,0.01661333
461,2019/11/24 23:30:45.968,9.134992,34.08905,472.2109,1,0,0,0.01661333
462,2019/11/24 23:30:45.986,9.447165,35.07559,471.9411,1,0,0,0.01661333
463,2019/11/24 23:30:46.2,9.447165,35.07559,471.9411,1,0,0,0.01661333
464,2019/11/24 23:30:46.18,9.447165,35.07559,471.9411,1,0,0,0.01661333
465,2019/11/24 23:30:46.35,9.892057,35.94255,471.5324,1,0,0,0.01661333
466,2019/11/24 23:30:46.52,9.892057,35.94255,471.5324,1,0,0,0.01661333
467,2019/11/24 23:30:46.67,9.892057,35.94255,471.5324,1,0,0,0.01661333
468,2019/11/24 23:30:46.85,9.593957,36.14832,471.5753,1,0,0,0.01661333
469,2019/11/24 23:30:46.101,9.593957,36.14832,471.5753,1,0,0,0.01661333
470,2019/11/24 23:30:46.117,9.593957,36.14832,471.5753,1,0,0,0.01661333
471,2019/11/24 23:30:46.134,9.260502,35.98842,471.7618,1,0,0,0.01661333
472,2019/11/24 23:30:46.151,9.260502,35.98842,471.7618,1,0,0,0.01661333
473,2019/11/24 23:30:46.167,9.260502,35.98842,471.7618,1,0,0,0.01661333
474,2019/11/24 23:30:46.184,9.260502,35.98842,471.7618,1,0,0,0.01661333
475,2019/11/24 23:30:46.201,9.118697,35.77524,471.9592,1,0,0,0.01661333
476,2019/11/24 23:30:46.217,9.118697,35.77524,471.9592,1,0,0,0.01661333
477,2019/11/24 23:30:46.233,9.118697,35.77524,471.9592,1,0,0,0.01661333
478,2019/11/24 23:30:46.250,9.14496,35.99429,471.9206,1,0,0,0.01661333
479,2019/11/24 23:30:46.266,9.14496,35.99429,471.9206,1,0,0,0.01661333
480,2019/11/24 23:30:46.283,9.14496,35.99429,471.9206,1,0,0,0.01661333
481,2019/11/24 23:30:46.300,8.943048,35.96328,472.0078,1,0,0,0.01661333
482,2019/11/24 23:30:46.317,8.943048,35.96328,472.0078,1,0,0,0.01661333
483,2019/11/24 23:30:46.333,8.685221,35.9159,471.9896,1,0,0,0.01661333
484,2019/11/24 23:30:46.351,8.685221,35.9159,471.9896,1,0,0,0.01661333
485,2019/11/24 23:30:46.367,8.685221,35.9159,471.9896,1,0,0,0.01661333
486,2019/11/24 23:30:46.383,8.671887,36.08964,471.9143,1,0,0,0.01661333
487,2019/11/24 23:30:46.400,8.671887,36.08964,471.9143,1,0,0,0.01661333
488,2019/11/24 23:30:46.416,8.671887,36.08964,471.9143,1,0,0,0.01661333
489,2019/11/24 23:30:46.434,8.52754,36.81755,471.8274,1,0,0,0.01661333
490,2019/11/24 23:30:46.449,8.52754,36.81755,471.8274,1,0,0,0.01661333
491,2019/11/24 23:30:46.466,8.52754,36.81755,471.8274,1,0,0,0.01661333
492,2019/11/24 23:30:46.482,8.444502,37.17317,471.751,1,0,0,0.01661333
493,2019/11/24 23:30:46.499,8.444502,37.17317,471.751,1,0,0,0.01661333
494,2019/11/24 23:30:46.516,8.444502,37.17317,471.751,1,0,0,0.01661333
495,2019/11/24 23:30:46.532,8.242512,37.7136,471.7052,1,0,0,0.01661333
496,2019/11/24 23:30:46.548,8.242512,37.7136,471.7052,1,0,0,0.01661333
497,2019/11/24 23:30:46.566,8.242512,37.7136,471.7052,1,0,0,0.01661333
498,2019/11/24 23:30:46.582,8.242512,37.7136,471.7052,1,0,0,0.01661333
499,2019/11/24 23:30:46.599,8.113921,38.01945,471.7598,1,0,0,0.01661333
500,2019/11/24 23:30:46.615,8.113921,38.01945,471.7598,1,0,0,0.01661333
501,2019/11/24 23:30:46.632,8.113921,38.01945,471.7598,1,0,0,0.01661333
502,2019/11/24 23:30:46.667,7.985529,38.37192,471.8472,1,0,0,0.01661333
503,2019/11/24 23:30:46.683,7.962101,38.67433,471.7809,1,0,0,0.01661333
504,2019/11/24 23:30:46.700,7.962101,38.67433,471.7809,1,0,0,0.01661333
505,2019/11/24 23:30:46.716,7.962101,38.67433,471.7809,1,0,0,0.01661333
506,2019/11/24 23:30:46.733,8.024982,39.22584,471.5591,1,0,0,0.01661333
507,2019/11/24 23:30:46.748,8.024982,39.22584,471.5591,1,0,0,0.01661333
508,2019/11/24 23:30:46.765,8.024982,39.22584,471.5591,1,0,0,0.01661333
509,2019/11/24 23:30:46.782,8.220314,39.76307,471.2734,1,0,0,0.01661333
510,2019/11/24 23:30:46.799,8.220314,39.76307,471.2734,1,0,0,0.01661333
511,2019/11/24 23:30:46.816,8.220314,39.76307,471.2734,1,0,0,0.01661333
512,2019/11/24 23:30:46.832,8.079491,39.8208,471.2281,1,0,0,0.01661333
513,2019/11/24 23:30:46.849,8.079491,39.8208,471.2281,1,0,0,0.01661333
514,2019/11/24 23:30:46.865,8.079491,39.8208,471.2281,1,0,0,0.01661333
515,2019/11/24 23:30:46.883,7.929925,39.98091,471.2687,1,0,0,0.01661333
516,2019/11/24 23:30:46.899,7.929925,39.98091,471.2687,1,0,0,0.01661333
517,2019/11/24 23:30:46.915,7.929925,39.98091,471.2687,1,0,0,0.01661333
518,2019/11/24 23:30:46.933,7.88907,40.11786,471.3423,1,0,0,0.01661333
519,2019/11/24 23:30:46.948,7.88907,40.11786,471.3423,1,0,0,0.01661333
520,2019/11/24 23:30:46.964,7.88907,40.11786,471.3423,1,0,0,0.01661333
521,2019/11/24 23:30:46.981,7.88907,40.11786,471.3423,1,0,0,0.01661333
522,2019/11/24 23:30:46.998,7.98413,40.16249,471.3671,1,0,0,0.01661333
523,2019/11/24 23:30:47.14,7.98413,40.16249,471.3671,1,0,0,0.01661333
524,2019/11/24 23:30:47.31,7.98413,40.16249,471.3671,1,0,0,0.01661333
525,2019/11/24 23:30:47.47,8.264251,40.32057,471.421,1,0,0,0.01661333
526,2019/11/24 23:30:47.64,8.264251,40.32057,471.421,1,0,0,0.01661333
527,2019/11/24 23:30:47.81,8.264251,40.32057,471.421,1,0,0,0.01661333
528,2019/11/24 23:30:47.97,8.492657,40.36509,471.4768,1,0,0,0.01661333
529,2019/11/24 23:30:47.114,8.492657,40.36509,471.4768,1,0,0,0.01661333
530,2019/11/24 23:30:47.131,8.492657,40.36509,471.4768,1,0,0,0.01661333
531,2019/11/24 23:30:47.146,8.489806,40.66209,471.5889,1,0,0,0.01661333
532,2019/11/24 23:30:47.165,8.489806,40.66209,471.5889,1,0,0,0.01661333
533,2019/11/24 23:30:47.181,8.489806,40.66209,471.5889,1,0,0,0.01661333
534,2019/11/24 23:30:47.197,8.409205,40.92278,471.6056,1,0,0,0.01661333
535,2019/11/24 23:30:47.213,8.409205,40.92278,471.6056,1,0,0,0.01661333
536,2019/11/24 23:30:47.229,8.2951,40.94664,471.6275,1,0,0,0.01661333
537,2019/11/24 23:30:47.246,8.2951,40.94664,471.6275,1,0,0,0.01661333
538,2019/11/24 23:30:47.264,8.2951,40.94664,471.6275,1,0,0,0.01661333
539,2019/11/24 23:30:47.279,8.099128,40.88231,471.7144,1,0,0,0.01661333
540,2019/11/24 23:30:47.295,8.099128,40.88231,471.7144,1,0,0,0.01661333
541,2019/11/24 23:30:47.314,8.099128,40.88231,471.7144,1,0,0,0.01661333
542,2019/11/24 23:30:47.329,7.868932,40.66935,471.8656,1,0,0,0.01661333
543,2019/11/24 23:30:47.346,7.868932,40.66935,471.8656,1,0,0,0.01661333
544,2019/11/24 23:30:47.362,7.868932,40.66935,471.8656,1,0,0,0.01661333
545,2019/11/24 23:30:47.379,7.868932,40.66935,471.8656,1,0,0,0.01661333
546,2019/11/24 23:30:47.397,7.821893,40.65655,471.9851,1,0,0,0.01661333
547,2019/11/24 23:30:47.414,7.821893,40.65655,471.9851,1,0,0,0.01661333
548,2019/11/24 23:30:47.431,7.821893,40.65655,471.9851,1,0,0,0.01661333
549,2019/11/24 23:30:47.448,7.755548,40.61567,472.0399,1,0,0,0.01661333
550,2019/11/24 23:30:47.464,7.755548,40.61567,472.0399,1,0,0,0.01661333
551,2019/11/24 23:30:47.481,7.755548,40.61567,472.0399,1,0,0,0.01661333
